time_h,C_plasma_hair,C_plasma_nohair,C_plasma_occluded,C_SC,C_VE,C_follicle,C_dermis,J_transcellular,J_follicle
21.226613306653327,1878.4104934475104,1.4365923847670758,1878.9962564015439,0.06417097662695989,1.283255336956435,1.226760752776381,1.2258986183770735,-0.44638284913753884,8609.236206242877
21.238619309654826,1878.4278567057079,1.4375587909131433,1879.0133663169438,0.0641606767514455,1.2830493400283631,1.226554202127649,1.2256922140544033,-0.44638844320775384,8607.775002917871
21.25062531265633,1878.4448053757228,1.4385247988429792,1879.0300617354128,0.06415037680095885,1.282843341698519,1.2263476865333836,1.2254858447575445,-0.4463937446173496,8606.314086245791
21.262631315657828,1878.4613400361484,1.4394904082893623,1879.046343235463,0.064140076782062,1.2826373420977735,1.2261412059867196,1.2252795104796521,-0.44639875447132127,8604.85345605122
21.27463731865933,1878.4774612648516,1.4404556189860926,1879.0622113948793,0.06412977670129305,1.2824313413565194,1.2259347604807957,1.2250732112138845,-0.44640347387078805,8603.393112167623
21.28664332166083,1878.4931696389754,1.441420430667987,1879.0776667907244,0.06411947656516635,1.2822253396046763,1.2257283500087555,1.2248669469534055,-0.44640790391303575,8601.933054419585
21.298649324662332,1878.5084657349373,1.44238484307088,1879.0927099993357,0.06410917638017255,1.282019336971691,1.2255219745637458,1.2246607176913826,-0.44641204569152576,8600.473282645016
21.31065532766383,1878.523350128432,1.443348855931619,1879.1073415963288,0.06409887615277879,1.2818133335865405,1.2253156341389186,1.2244545234209878,-0.4464159002959178,8599.013796672938
21.322661330665333,1878.537823394432,1.4443124689880635,1879.1215621565982,0.06408857588942872,1.2816073295777346,1.2251093287274302,1.224248364135397,-0.44641946881208305,8597.55459633682
21.334667333666832,1878.5518861071882,1.4452756819846462,1879.1353722543179,0.06407827559654271,1.2814013250733176,1.2249030583224405,1.2240422398277908,-0.44642275232213,8596.095681472349
21.346673336668335,1878.565538840232,1.44623849466955,1879.1487724629426,0.06406797528051789,1.281195320200871,1.2246968229171142,1.223836150491354,-0.446425751904421,8594.637051908549
21.358679339669834,1878.5787821663755,1.4472009067722007,1879.1617633552084,0.06405767494772832,1.280989315087516,1.22449062250462,1.2236300961192752,-0.44642846863357555,8593.178707494431
